11684,-8424,-8304,113,175,-147,16612,356,-3008,-285,1,-347
12408,-8272,-8252,33,283,-213,16840,320,-2844,-330,274,-371
12388,-8312,-8252,30,284,-219,16736,496,-2992,-420,72,-294
11684,-8400,-8344,53,152,-203,16788,788,-3060,-398,-12,-528
12364,-8300,-8308,11,160,-118,16848,580,-3092,-547,371,-199
12008,-8392,-8368,60,251,-189,16560,656,-3088,-389,115,-285
12292,-8316,-8344,2,268,-261,16688,536,-3032,-212,-175,-440
12124,-8260,-8316,-2,245,-209,16804,512,-2872,-405,407,-484
11784,-8564,-8312,45,236,-195,16984,536,-3052,-306,40,-360
11712,-8408,-8336,44,271,-166,16808,876,-3108,-287,-171,-345
11688,-8448,-8480,10,235,-238,16576,392,-2880,-320,-53,-284
12292,-8520,-8324,18,215,-182,16628,612,-3064,-422,326,-249
12284,-8272,-8228,10,257,-221,16816,452,-2988,-310,-78,-391
12092,-8340,-8376,39,224,-200,16824,456,-3136,-251,352,-389
11860,-8328,-8392,16,224,-192,16956,476,-3048,-394,-127,-410
11880,-8392,-8308,65,240,-171,16736,616,-2968,-295,-253,-306
11816,-8332,-8268,64,243,-140,16560,588,-3116,-334,210,-291
12136,-8308,-8264,16,227,-214,16680,680,-3032,-462,201,-391
12392,-8272,-8384,-31,227,-240,17012,596,-2976,-316,287,-281
11976,-8288,-8284,31,228,-194,16772,432,-3224,-190,-264,-476
12236,-8312,-8352,27,215,-170,16960,480,-3300,-532,205,-448
12096,-8372,-8268,61,237,-151,16640,352,-3236,-440,-43,-331
11840,-8400,-8424,-21,247,-270,16720,496,-3056,-369,51,-352
12108,-8472,-8248,-29,247,-272,16700,572,-2836,-330,977,-465
11804,-8472,-8436,72,280,-156,16956,640,-3004,-550,437,-576
11864,-8416,-8304,71,238,-164,16840,388,-2672,1873,62,-8226
11912,-8388,-8380,-255,203,-391,17160,1920,-2896,-12,45,-8366
11928,-8636,-8424,52,519,-448,16244,3356,-3180,600,-6588,-25632
12012,-8440,-8404,54,-41,81,14940,5932,-3676,-12582,-11895,-32428
12076,-8492,-8620,-452,66,-386,13576,7948,-1972,-12950,18171,-28256
12056,-8176,-8432,99,750,35,10888,14304,-1460,271,1365,-32768
12396,-8140,-8544,247,651,155,6328,15736,-872,-4444,10371,-32768
12036,-8624,-8240,408,257,445,3012,15956,-336,2017,4138,-15254
12280,-8304,-8372,108,7,110,1840,15504,-1112,5454,1673,-12324
11632,-8704,-8272,-589,-489,-1235,332,17088,-668,1411,-259,-7305
12220,-8472,-7992,202,460,36,60,15772,-1008,-1063,1123,-7016
12252,-8392,-8084,239,364,67,-796,15252,-1308,-555,-485,139
11656,-8564,-8188,94,296,-126,-652,16448,-1068,622,1382,-2827
12108,-8372,-8312,-262,126,-694,-748,16012,-1068,-125,641,-505
11852,-8512,-8280,265,309,162,-756,16324,-1016,-426,-8,1332
12332,-8256,-8168,269,295,67,-304,15532,-1116,-814,-54,-163
11628,-8632,-8288,-105,152,-359,-640,16612,-780,-176,98,1291
12132,-8420,-8312,-23,109,-397,-360,16088,-1152,346,271,213
11516,-8616,-8416,150,252,-88,-400,17152,-564,956,-3906,-4585
11912,-8332,-8024,247,176,516,-480,16080,-944,-1196,690,-353
11812,-8320,-8232,-137,80,-433,-268,15888,-792,-1022,1031,-628
11972,-8476,-8172,-349,38,-561,-576,16020,-1016,-868,1936,-857
12116,-8356,-8108,24,197,-162,-596,16260,-680,-1101,1019,-438
11756,-8500,-8112,-27,195,-187,-996,16392,-620,-416,169,-83
11768,-8640,-8296,86,125,-51,-720,16088,-640,-1430,-973,1806
12260,-8412,-8348,-31,145,-430,-640,16508,-728,384,956,-766
11992,-8448,-8252,167,222,-31,-524,15968,-856,259,-1052,-287
12244,-8456,-8328,132,259,-6,-464,16048,-656,240,-1497,117
12088,-8484,-8416,7,206,-262,-600,16240,-944,665,750,-697
12268,-8460,-8188,-13,240,-254,-384,16240,-1020,-449,344,11
11564,-8508,-8140,-18,265,-238,-392,15752,-836,-29,-320,-125
12212,-8456,-8368,72,202,-114,-392,16320,-1048,-474,-151,51
11592,-8564,-8304,-40,206,-330,-384,16068,-956,-460,-388,-28
11556,-8492,-8304,62,299,-169,-372,16156,-1200,-83,-832,536
12260,-8440,-8176,37,321,-170,-452,15980,-1148,-673,-41,-227
12068,-8524,-8156,-20,245,-251,-172,15924,-924,-357,-346,1
11964,-8408,-8312,10,207,-177,184,15804,-1892,-827,424,-27
12156,-8496,-8212,28,277,-181,-124,16000,-984,-273,-402,-305
11872,-8488,-8288,62,220,-171,-220,16164,-1180,-131,185,-229
11684,-8584,-8248,-28,216,-246,-84,16156,-992,10,-44,-566
12100,-8464,-8216,-62,263,-246,-208,16356,-1132,-482,351,-469
11664,-8576,-8336,85,249,-114,-200,16172,-1048,271,-145,-279
12176,-8432,-8348,65,266,-185,-128,16320,-1248,322,157,-16
11808,-8580,-8284,38,277,-219,-88,16172,-1036,-279,291,-240
11940,-8408,-8212,-15,198,-250,-124,15840,-1064,-53,193,-601
12312,-8500,-8212,69,266,-124,-212,16228,-1096,-297,153,-58
12072,-8412,-8356,1,208,-194,-180,16224,-1228,-451,609,-947
12372,-8372,-8284,14,270,-211,-116,16120,-1408,11,177,-394
11600,-8736,-8084,41,271,-190,32,15988,-1316,-309,68,-152
12116,-8368,-8256,36,221,-178,-284,16104,-1172,-635,325,-590
12284,-8396,-8280,26,229,-209,-64,16080,-1184,-1900,-120,-188
12392,-8324,-8324,-8,187,-223,-168,16216,-732,-4695,-1137,668
11612,-8584,-8420,41,270,-220,248,16380,428,-16427,-2494,2151
12192,-8492,-8184,43,280,-157,704,14844,2236,-29356,-530,4048
12352,-8432,-8200,206,252,44,2616,14124,6148,-32768,-3430,9933
11756,-8584,-8308,-304,395,-1003,1600,14352,8076,-32768,5388,4747
11488,-8708,-8244,-134,422,-466,720,11044,13024,-26791,12819,-2450
11592,-8624,-8308,209,385,-27,-408,9712,11412,-28082,10157,-3296
12196,-8336,-8472,197,417,-113,-504,5908,16304,-25980,-3978,-2311
11828,-8560,-8324,130,37,9,752,1572,16404,-16435,-6510,-574
12220,-8380,-8244,139,281,-30,572,2228,15656,-7684,6194,-181
12232,-8320,-8324,-111,127,-343,-600,180,15964,-5344,10469,-1111
12236,-8364,-8388,58,259,-214,-716,132,15220,-1933,4495,-701
12152,-8516,-8308,20,197,-201,-1180,-12,16148,418,3040,-349
12376,-8324,-8416,29,242,-212,-1552,268,15556,-803,2320,411
11928,-8476,-8300,77,253,-112,-1316,-632,16076,138,-3519,-1538
12040,-8432,-8408,18,234,-221,-1232,-120,15864,646,-462,-1080
12296,-8396,-8360,41,216,-156,-1064,20,15580,825,-1012,-499
11636,-8496,-8316,11,184,-235,-1104,172,15300,-45,649,-964
11992,-8508,-8244,65,227,-177,-1124,244,15868,461,1043,-290
12380,-8500,-8340,-11,198,-222,-1276,336,15888,-129,1056,-433
11792,-8456,-8192,30,236,-222,-1164,264,15516,411,-567,-712
12196,-8380,-8316,21,250,-177,-960,428,15924,93,-377,-99
12376,-8332,-8328,-12,238,-244,-1116,624,15776,1182,662,-228
12104,-8320,-8364,55,245,-212,-1020,652,15956,-1027,-522,-457
12200,-8448,-8348,0,201,-235,-1016,404,15756,-308,-210,-603
12028,-8340,-8424,20,270,-207,-1096,560,15708,60,-518,-45
11724,-8576,-8292,83,249,-191,-964,496,15708,-406,-604,-614
12028,-8420,-8232,19,264,-206,-848,660,15740,-204,-531,-448
12016,-8480,-8292,35,232,-180,-936,600,16032,-260,845,-520
12256,-8392,-8364,22,220,-205,-812,560,15648,-500,-422,-408
11596,-8588,-8428,45,305,-190,-964,772,15780,160,2145,-325
11624,-8536,-8472,-4,209,-238,-1060,732,15604,-89,-139,-350
11884,-8412,-8468,46,254,-151,-1036,676,15868,-749,1125,-649
12020,-8344,-8184,54,254,-217,-976,840,15492,62,-25,-283
12028,-8480,-8380,-5,248,-201,-968,656,15916,-537,441,-356
11724,-8496,-8272,45,262,-174,-1156,768,15712,316,-303,-559
12120,-8436,-8360,32,254,-221,-1016,568,15732,-1387,406,-564
12204,-8420,-8348,32,254,-177,-932,740,15804,-60,-307,-284
12184,-8428,-8360,33,201,-186,-832,796,15696,-198,-200,-402
11788,-8600,-8248,22,229,-194,-980,852,15708,268,917,-297
11684,-8576,-8556,33,234,-212,-964,692,15660,-100,864,-4
11700,-8532,-8328,19,215,-173,-1096,704,15680,-650,-761,-486
11656,-8524,-8424,68,249,-210,-1012,780,15884,-442,634,-255
12376,-8340,-8344,6,205,-203,-1108,780,15560,-525,178,-252
12052,-8432,-8400,53,257,-174,-856,784,16000,95,-483,-299
12376,-8316,-8292,7,218,-193,-892,984,15628,-482,-392,-174
12024,-8472,-8236,-12,237,-212,-804,952,15868,-392,-557,-405
12192,-8300,-8452,65,258,-159,-1024,832,15924,-1,151,-552
12236,-8372,-8308,8,246,-214,-768,776,15740,-707,-262,-64
11868,-8520,-8316,34,246,-225,-824,872,15660,-444,-233,-349
11708,-8548,-8352,10,271,-204,-588,956,15660,-15,626,-48
11856,-8424,-8352,34,234,-173,-824,980,15684,-1040,-633,-542
11768,-8580,-8212,44,251,-181,-764,984,15444,-430,-987,-615
12152,-8436,-8184,-6,228,-172,-588,364,16036,-2504,-2504,-347
11776,-8480,-8452,46,265,-229,-336,828,15512,875,985,298
12148,-8452,-8336,-23,253,-209,-532,704,15948,2069,647,304
11656,-8612,-8376,18,258,-244,-536,1396,15324,1922,-489,-1967
11616,-8456,-8400,-23,253,-269,-644,1736,15316,9478,-999,-467
12400,-8348,-8416,102,164,-96,-1128,3240,17120,1790,-2967,-1606
11916,-8572,-8036,40,194,-149,-284,2416,15212,-2518,-892,635
12188,-8440,-8308,80,240,-182,192,2056,15684,-4504,1069,-913
11896,-8368,-8352,145,207,-116,-108,1856,15932,-762,1328,231
11820,-8404,-8320,-3,305,-283,-360,1820,16680,-731,2601,-425
11484,-8552,-8364,31,260,-245,-848,1948,15808,-1512,1420,-106
11668,-8564,-8320,140,296,-139,-992,1844,16004,-800,-961,467
11736,-8540,-8552,-4,185,-211,-228,1012,15204,-593,694,-207
12240,-8372,-8324,60,236,-187,-752,1232,15736,-584,-234,-223
12172,-8352,-8268,146,240,-246,-676,1444,15332,-713,449,-75
12180,-8468,-8272,155,312,-69,-656,1284,16400,167,1181,-262
11856,-8464,-8412,57,254,-208,-460,1716,14928,-759,-2,-594
11784,-8472,-8420,18,247,-206,-828,1272,15328,-97,-397,-70
12312,-8364,-8132,139,209,-27,-644,1080,15660,-723,-135,-599
11704,-8480,-8368,-74,232,-338,-804,1232,15508,-514,89,-90
12220,-8420,-8232,18,192,-198,-1044,1436,15688,-978,-231,-481
11896,-8396,-8336,71,262,-206,-656,1280,15936,-652,662,-548
12116,-8488,-8228,21,233,-253,-932,1344,15736,-526,624,-324
11888,-8416,-8400,255,253,210,-768,1396,15644,-104,-403,44
12020,-8528,-8324,-58,156,-25,-780,1200,15564,-348,138,-296
11816,-8456,-8432,-277,90,-481,-1008,1316,15584,-792,-337,-457
12208,-8328,-8292,-149,20,-232,-448,1288,15760,-957,-180,-652
12204,-8400,-8296,-231,259,-501,-156,788,16044,-661,-1370,-750
11948,-8576,-8280,62,275,-130,-1048,936,15532,29,317,-981
12152,-8424,-8488,-87,251,-348,-1184,912,15532,-590,291,-804
11904,-8432,-8320,46,202,-257,-508,528,15504,-645,148,-889
12144,-8424,-8388,104,269,-76,-1240,1476,15612,-548,1433,-989
11900,-8464,-8416,-2,272,-227,-292,1288,15756,-661,345,-595
12040,-8260,-8360,33,272,-266,-788,1104,16268,-312,137,-756
11972,-8372,-8148,195,181,-203,-416,844,15428,-282,199,-928
12120,-8468,-8296,18,142,-105,-1048,944,16268,-211,-168,-874
12220,-8496,-8432,219,368,-614,-852,644,15960,-88,426,-885
12268,-8264,-8300,78,197,-159,-988,872,16192,-149,88,-940
11700,-8768,-8460,0,308,-212,-688,576,15284,-334,-606,-909
11904,-8604,-8348,-47,310,-325,-1128,1044,14988,-248,117,-845
11512,-8604,-8276,25,232,-330,-1220,1320,15664,-423,288,-117
11648,-8516,-8444,169,240,77,-1008,1160,16172,-556,432,-68
11816,-8568,-8276,-95,222,-371,-500,692,15768,-251,4,48
12212,-8492,-8248,80,150,27,-476,820,15624,-183,385,-375
11852,-8624,-8168,13,244,-190,-804,592,15728,-230,712,-579
11948,-8460,-8228,68,231,-137,-1192,1260,15920,-101,864,-479
11852,-8708,-8224,10,232,-268,-968,924,15848,-380,280,-256
11704,-8472,-8160,-68,202,-354,-920,1024,15708,-229,254,-422
12168,-8564,-8276,42,229,-155,-1016,1136,15568,-379,282,-336
11508,-8608,-8320,6,211,-323,-1228,988,15728,-316,276,-239
11884,-8548,-8396,71,185,-77,-1556,952,15620,-354,359,-10
11748,-8632,-8392,56,186,-112,-1244,1188,15804,-566,60,293
11720,-8612,-8336,35,211,-265,-364,1024,16332,-669,-495,285
12360,-8404,-8324,-36,220,-268,-60,312,15644,82,103,-728
12180,-8348,-8136,92,221,-359,-1160,980,14964,-384,-370,-1250
11876,-8336,-8400,108,150,14,-856,780,15624,-554,215,-963
12100,-8512,-8104,-180,270,-437,-1300,600,16032,-237,393,-918
11392,-8916,-8440,58,386,-640,-2024,1220,15536,-17,816,-481
12324,-8456,-8300,224,50,255,-1352,1468,15936,-557,70,442
12260,-8364,-8164,-171,319,-936,-220,812,16580,-35,-513,402
11552,-8696,-8360,122,2,94,-176,760,15180,32,-206,-393
12144,-8280,-8364,85,290,-95,-912,676,15364,-331,-28,-584
12092,-8460,-8184,-138,370,-632,-1236,1408,15712,-171,529,-440
11572,-8652,-8192,521,121,1085,-888,1356,15728,-319,164,-189
11700,-8768,-8108,-406,484,-1272,-648,756,15740,-398,-108,-295
11680,-8536,-8100,110,-148,184,-848,816,15664,50,-103,-598
11872,-8348,-8276,271,429,-753,-856,1224,15548,-330,-208,-278
11724,-8588,-8184,311,204,257,-896,1112,15772,-206,435,-437
11552,-8496,-8368,187,111,153,-1352,1172,15868,-202,443,-252
12400,-8364,-8180,-236,226,-731,-608,888,15880,-227,282,-160
11772,-8656,-8132,123,140,5,-756,956,15864,-159,300,-477
11964,-8412,-8220,85,264,-125,-1016,1024,15228,-308,485,-650
12232,-8524,-8184,-32,276,-359,-624,924,15592,-566,369,-420
11740,-8588,-8184,166,287,-186,-1228,1120,16308,-60,769,-607
11736,-8532,-8212,25,217,-127,-1772,1244,15588,150,840,-254
12104,-8452,-8324,20,220,-203,-1348,1304,15172,-469,796,-162
12076,-8444,-8276,17,238,-159,-1044,1392,15472,-553,877,55
11756,-8548,-8364,50,239,-122,-840,968,16192,-548,372,-40
12132,-8444,-8224,64,255,-339,-1120,1144,15796,-335,-289,-159
12244,-8368,-8276,161,291,-106,-680,828,15544,-178,121,-449
12248,-8496,-8352,83,321,-260,-1280,1180,15836,-156,140,-622
12144,-8356,-8112,107,163,80,-1260,752,15928,-289,-269,-554
11620,-8660,-8296,-400,283,-778,-960,940,16012,-94,364,-886
12048,-8700,-8468,101,59,334,-1032,1244,15444,355,92,-954
11788,-8556,-8336,-241,356,-752,-2224,1620,15260,-201,902,-603
11488,-8704,-8324,5,211,-229,-1856,1716,15708,-636,363,161
12336,-8336,-8112,146,155,124,-848,1396,16288,-237,362,189
11820,-8664,-8220,155,184,82,-940,1184,15616,-152,43,-48
11988,-8604,-8312,47,366,-284,-1268,1240,15652,-261,-1,-30
12300,-8432,-8092,36,303,-296,-1216,1196,15676,-48,180,-82
11888,-8508,-8196,136,230,-11,-472,1312,15708,-236,800,-800
12384,-8476,-8188,22,317,-245,-724,1316,15372,-218,423,-895
11780,-8628,-8092,43,434,-406,-1696,1468,15364,-412,-89,-433
